GlyTouCanAccession	Image-Size	Image-Notation	Image-Style	Image-Format
G48825UP	19373	snfg	extended	svg
G48837AB	4032	snfg	extended	png
G48837AB	17633	snfg	extended	svg
G48838EV	1923	snfg	extended	png
G48838EV	9307	snfg	extended	svg
G48840GY	2644	snfg	extended	png
G48840GY	9679	snfg	extended	svg
G48840WY	1609	snfg	extended	png
G48840WY	6432	snfg	extended	svg
G48842HP	1537	snfg	extended	png
G48842HP	6417	snfg	extended	svg
G48844XN	4005	snfg	extended	png
G48844XN	20957	snfg	extended	svg
G48848IF	3717	snfg	extended	png
G48848IF	19247	snfg	extended	svg
G48849EN	1007	snfg	extended	png
G48849EN	4226	snfg	extended	svg
G48851WG	1190	snfg	extended	png
G48851WG	6008	snfg	extended	svg
G48851YP	2839	snfg	extended	png
G48851YP	9664	snfg	extended	svg
G48854JY	2005	snfg	extended	png
G48854JY	8018	snfg	extended	svg
G48855IX	6825	snfg	extended	png
G48855IX	28275	snfg	extended	svg
G48856VC	2172	snfg	extended	png
G48856VC	9197	snfg	extended	svg
G48857JX	1217	snfg	extended	png
G48857JX	6011	snfg	extended	svg
G48860SN	2259	snfg	extended	png
G48860SN	9280	snfg	extended	svg
G48860TK	3195	snfg	extended	png
G48860TK	14361	snfg	extended	svg
G48863GI	2053	snfg	extended	png
G48863GI	8300	snfg	extended	svg
G48867AQ	1215	snfg	extended	png
G48867AQ	6012	snfg	extended	svg
G48870MA	4255	snfg	extended	png
G48870MA	21065	snfg	extended	svg
G48872FY	2221	snfg	extended	png
G48872FY	10910	snfg	extended	svg
G48872RO	3199	snfg	extended	png
G48872RO	14219	snfg	extended	svg
G48873CW	1978	snfg	extended	png
G48873CW	6004	snfg	extended	svg
G48877GX	4964	snfg	extended	png
G48877GX	24241	snfg	extended	svg
G48879CK	6108	snfg	extended	png
G48879CK	27782	snfg	extended	svg
G48880HP	1498	snfg	extended	png
G48880HP	8072	snfg	extended	svg
G48882DX	6169	snfg	extended	png
G48882DX	29164	snfg	extended	svg
G48884SG	1781	snfg	extended	png
G48884SG	10893	snfg	extended	svg
G48886SH	2910	snfg	extended	png
G48886SH	14219	snfg	extended	svg
G48887AG	2373	snfg	extended	png
G48887AG	9749	snfg	extended	svg
G48890FQ	1707	snfg	extended	png
G48890FQ	4394	snfg	extended	svg
G48890SH	1410	snfg	extended	png
G48890SH	12832	snfg	extended	svg
G48891CL	3047	snfg	extended	png
G48891CL	12662	snfg	extended	svg
G48895WO	1144	snfg	extended	png
G48895WO	4648	snfg	extended	svg
G48896XT	6132	snfg	extended	png
G48896XT	24422	snfg	extended	svg
G48898AL	2435	snfg	extended	png
G48898AL	9527	snfg	extended	svg
G48898TH	1114	snfg	extended	png
G48898TH	4306	snfg	extended	svg
G48905NO	1330	snfg	extended	png
G48905NO	5904	snfg	extended	svg
G48906QD	3422	snfg	extended	png
G48906QD	16047	snfg	extended	svg
G48912RQ	3959	snfg	extended	png
G48912RQ	17569	snfg	extended	svg
G48913GK	1674	snfg	extended	png
G48913GK	5994	snfg	extended	svg
G48915NX	1332	snfg	extended	png
G48915NX	5951	snfg	extended	svg
G48917MI	4790	snfg	extended	png
G48917MI	19468	snfg	extended	svg
G48920WA	2172	snfg	extended	png
G48920WA	6185	snfg	extended	svg
G48927BJ	1057	snfg	extended	png
G48927BJ	4230	snfg	extended	svg
G48927MI	1471	snfg	extended	png
G48927MI	7589	snfg	extended	svg
G48930NY	1376	snfg	extended	png
G48930NY	4530	snfg	extended	svg
G48934IR	2569	snfg	extended	png
G48934IR	14304	snfg	extended	svg
G48941WE	4819	snfg	extended	png
G48941WE	20946	snfg	extended	svg
G48945UO	4503	snfg	extended	png
G48945UO	19333	snfg	extended	svg
G48947IB	3901	snfg	extended	png
G48947IB	21090	snfg	extended	svg
G48949LD	2193	snfg	extended	png
G48949LD	14304	snfg	extended	svg
G48950CC	1545	snfg	extended	png
G48950CC	5868	snfg	extended	svg
G48954CA	3540	snfg	extended	png
G48954CA	16031	snfg	extended	svg
G48957JP	1189	snfg	extended	png
G48957JP	6053	snfg	extended	svg
G48962EP	1802	snfg	extended	png
G48962EP	5994	snfg	extended	svg
G48963AT	1212	snfg	extended	png
G48963AT	6010	snfg	extended	svg
G48967YX	1624	snfg	extended	png
G48967YX	7657	snfg	extended	svg
G48972NU	2452	snfg	extended	png
G48972NU	12198	snfg	extended	svg
G48974JE	1659	snfg	extended	png
G48974JE	9280	snfg	extended	svg
G48975GN	3631	snfg	extended	png
G48975GN	17658	snfg	extended	svg
G48975UM	3665	snfg	extended	png
G48975UM	27800	snfg	extended	svg
G48977MO	1431	snfg	extended	png
G48977MO	6010	snfg	extended	svg
G48979ED	6848	snfg	extended	png
G48979ED	29548	snfg	extended	svg
G48980RC	4033	snfg	extended	png
G48980RC	21358	snfg	extended	svg
G48982WL	1333	snfg	extended	png
G48982WL	5943	snfg	extended	svg
G48984CM	3624	snfg	extended	png
G48984CM	16135	snfg	extended	svg
G48989LO	3556	snfg	extended	png
G48989LO	15951	snfg	extended	svg
G48992SV	5906	snfg	extended	png
G48992SV	27717	snfg	extended	svg
G48996ED	1301	snfg	extended	png
G48996ED	5881	snfg	extended	svg
G48997MK	2161	snfg	extended	png
G48997MK	12525	snfg	extended	svg
G48998UF	1732	snfg	extended	png
G48998UF	7549	snfg	extended	svg
G49002AR	748	snfg	extended	png
G49002AR	2532	snfg	extended	svg
G49002BX	2132	snfg	extended	png
G49002BX	9242	snfg	extended	svg
G49003MO	5096	snfg	extended	png
G49003MO	21040	snfg	extended	svg
G49008UI	2430	snfg	extended	png
G49008UI	9716	snfg	extended	svg
G49009JI	3370	snfg	extended	png
G49009JI	14426	snfg	extended	svg
G49009XO	1852	snfg	extended	png
G49009XO	7533	snfg	extended	svg
G49012OF	1030	snfg	extended	png
G49012OF	4728	snfg	extended	svg
G49013BK	4841	snfg	extended	png
G49013BK	21238	snfg	extended	svg
G49015IC	1044	snfg	extended	png
G49015IC	7353	snfg	extended	svg
G49015YG	1874	snfg	extended	png
G49015YG	7157	snfg	extended	svg
G49018RC	1071	snfg	extended	png
G49018RC	4446	snfg	extended	svg
G49020UX	4755	snfg	extended	png
G49020UX	19521	snfg	extended	svg
G49022RM	3491	snfg	extended	png
G49022RM	17629	snfg	extended	svg
G49022TK	2540	snfg	extended	png
G49022TK	9795	snfg	extended	svg
G49024AU	3917	snfg	extended	png
G49024AU	18148	snfg	extended	svg
G49034PT	1124	snfg	extended	png
G49034PT	4247	snfg	extended	svg
G49035CH	1862	snfg	extended	png
G49035CH	7681	snfg	extended	svg
G49035IR	6717	snfg	extended	png
G49035IR	26270	snfg	extended	svg
G49041CO	2646	snfg	extended	png
G49041CO	14361	snfg	extended	svg
G49042YY	1662	snfg	extended	png
G49042YY	9280	snfg	extended	svg
G49043NO	4182	snfg	extended	png
G49043NO	17863	snfg	extended	svg
G49045BZ	4889	snfg	extended	png
G49045BZ	22769	snfg	extended	svg
G49045FL	3649	snfg	extended	png
G49045FL	19731	snfg	extended	svg
G49045KA	1691	snfg	extended	png
G49045KA	5885	snfg	extended	svg
G49046GT	2158	snfg	extended	png
G49046GT	9312	snfg	extended	svg
G49049GM	1854	snfg	extended	png
G49049GM	7699	snfg	extended	svg
G49053WC	7412	snfg	extended	png
G49053WC	34668	snfg	extended	svg
G49059QM	1950	snfg	extended	png
G49059QM	7970	snfg	extended	svg
G49069OB	1204	snfg	extended	png
G49069OB	5048	snfg	extended	svg
G49070AB	1094	snfg	extended	png
G49070AB	4303	snfg	extended	svg
G49071RJ	4790	snfg	extended	png
G49071RJ	26682	snfg	extended	svg
G49071WQ	2805	snfg	extended	png
G49071WQ	14694	snfg	extended	svg
G49076KL	4612	snfg	extended	png
G49076KL	21214	snfg	extended	svg
G49077EU	3887	snfg	extended	png
G49077EU	17614	snfg	extended	svg
G49078BH	1424	snfg	extended	png
G49078BH	7581	snfg	extended	svg
G49083TH	1895	snfg	extended	png
G49083TH	5579	snfg	extended	svg
G49084JY	6632	snfg	extended	png
G49084JY	31272	snfg	extended	svg
G49084LP	1382	snfg	extended	png
G49084LP	5488	snfg	extended	svg
G49086NE	3485	snfg	extended	png
G49086NE	17696	snfg	extended	svg
G49086NZ	4457	snfg	extended	png
G49086NZ	18079	snfg	extended	svg
G49088AN	3232	snfg	extended	png
G49088AN	15913	snfg	extended	svg
G49089LF	4820	snfg	extended	png
G49089LF	21049	snfg	extended	svg
G49090CZ	2105	snfg	extended	png
G49090CZ	8363	snfg	extended	svg
G49094OZ	6269	snfg	extended	png
G49094OZ	27790	snfg	extended	svg
G49096VL	5492	snfg	extended	png
G49096VL	24442	snfg	extended	svg
G49096WS	3485	snfg	extended	png
G49096WS	15622	snfg	extended	svg
G49101OB	6074	snfg	extended	png
G49101OB	26144	snfg	extended	svg
G49101QW	4340	snfg	extended	png
G49101QW	17659	snfg	extended	svg
G49104KI	4228	snfg	extended	png
G49104KI	17672	snfg	extended	svg
G49104WF	2990	snfg	extended	png
G49104WF	12613	snfg	extended	svg
G49105NA	4656	snfg	extended	png
G49105NA	21032	snfg	extended	svg
G49108TO	637	snfg	extended	png
G49108TO	2546	snfg	extended	svg
G49112ZN	754	snfg	extended	png
G49112ZN	2535	snfg	extended	svg
G49118UG	4955	snfg	extended	png
G49118UG	26273	snfg	extended	svg
G49118ZT	1594	snfg	extended	png
G49118ZT	6372	snfg	extended	svg
G49120UY	5050	snfg	extended	png
G49120UY	24191	snfg	extended	svg
G49120XR	2440	snfg	extended	png
G49120XR	10943	snfg	extended	svg
G49124LP	2100	snfg	extended	png
G49124LP	12675	snfg	extended	svg
G49128AV	3095	snfg	extended	png
G49128AV	19722	snfg	extended	svg
G49128NT	1781	snfg	extended	png
G49128NT	7517	snfg	extended	svg
G49129IG	2601	snfg	extended	png
G49129IG	13007	snfg	extended	svg
G49129IL	4030	snfg	extended	png
G49129IL	20967	snfg	extended	svg
G49129XZ	911	snfg	extended	png
G49129XZ	4223	snfg	extended	svg
G49130JL	4920	snfg	extended	png
G49130JL	21009	snfg	extended	svg
G49134ZT	4109	snfg	extended	png
G49134ZT	19382	snfg	extended	svg
G49135LH	4273	snfg	extended	png
G49135LH	19369	snfg	extended	svg
G49139EZ	2175	snfg	extended	png
G49139EZ	7647	snfg	extended	svg
G49139YY	1568	snfg	extended	png
G49139YY	6373	snfg	extended	svg
G49155EM	1561	snfg	extended	png
G49155EM	6373	snfg	extended	svg
G49157MU	1507	snfg	extended	png
G49157MU	4394	snfg	extended	svg
G49157NY	2694	snfg	extended	png
G49157NY	10941	snfg	extended	svg
G49157OO	1723	snfg	extended	png
G49157OO	5949	snfg	extended	svg
G49159VE	1416	snfg	extended	png
G49159VE	5758	snfg	extended	svg
G49167FG	5654	snfg	extended	png
G49167FG	24547	snfg	extended	svg
G49168NM	3198	snfg	extended	png
G49168NM	16394	snfg	extended	svg
G49169UJ	1988	snfg	extended	png
G49169UJ	5992	snfg	extended	svg
G49170DH	4722	snfg	extended	png
G49170DH	21125	snfg	extended	svg
G49172QD	3381	snfg	extended	png
G49172QD	14267	snfg	extended	svg
G49173WV	1600	snfg	extended	png
G49173WV	5930	snfg	extended	svg
G49174JP	1640	snfg	extended	png
G49174JP	6597	snfg	extended	svg
G49181SW	1188	snfg	extended	png
G49181SW	6009	snfg	extended	svg
G49183WA	1965	snfg	extended	png
G49183WA	7600	snfg	extended	svg
G49194KA	1486	snfg	extended	png
G49194KA	6062	snfg	extended	svg
G49197FQ	1426	snfg	extended	png
G49197FQ	6009	snfg	extended	svg
G49197XP	5387	snfg	extended	png
G49197XP	22962	snfg	extended	svg
G49198XU	1506	snfg	extended	png
G49198XU	6607	snfg	extended	svg
G49199DP	1539	snfg	extended	png
G49199DP	6349	snfg	extended	svg
G49200CP	2035	snfg	extended	png
G49200CP	8616	snfg	extended	svg
G49200LA	3363	snfg	extended	png
G49200LA	12965	snfg	extended	svg
G49200MO	2248	snfg	extended	png
G49200MO	14224	snfg	extended	svg
G49201II	4345	snfg	extended	png
G49201II	19336	snfg	extended	svg
G49204YH	1449	snfg	extended	png
G49204YH	5671	snfg	extended	svg
G49205AI	1693	snfg	extended	png
G49205AI	12679	snfg	extended	svg
G49211UN	2622	snfg	extended	png
G49211UN	19697	snfg	extended	svg
G49214RV	3715	snfg	extended	png
G49214RV	17982	snfg	extended	svg
G49217UE	7934	snfg	extended	png
G49217UE	31655	snfg	extended	svg
G49221CG	2562	snfg	extended	png
G49221CG	10849	snfg	extended	svg
G49224NN	3533	snfg	extended	png
G49224NN	16030	snfg	extended	svg
G49225WK	4304	snfg	extended	png
G49225WK	21040	snfg	extended	svg
G49226QX	1034	snfg	extended	png
G49226QX	3179	snfg	extended	svg
G49228QV	3233	snfg	extended	png
G49228QV	12946	snfg	extended	svg
G49229VH	1331	snfg	extended	png
G49229VH	11118	snfg	extended	svg
G49232RW	3509	snfg	extended	png
G49232RW	14643	snfg	extended	svg
G49233FW	3176	snfg	extended	png
G49233FW	9693	snfg	extended	svg
G49235GA	5340	snfg	extended	png
G49235GA	24446	snfg	extended	svg
G49236XV	4955	snfg	extended	png
G49236XV	22698	snfg	extended	svg
G49237TF	3280	snfg	extended	png
G49237TF	12772	snfg	extended	svg
G49241TZ	2415	snfg	extended	png
G49241TZ	9531	snfg	extended	svg
G49245BM	2602	snfg	extended	png
G49245BM	14364	snfg	extended	svg
G49251QY	1606	snfg	extended	png
G49251QY	5938	snfg	extended	svg
G49264UM	1284	snfg	extended	png
G49264UM	5046	snfg	extended	svg
G49264ZN	1140	snfg	extended	png
G49264ZN	4608	snfg	extended	svg
G49275OO	1977	snfg	extended	png
G49275OO	7783	snfg	extended	svg
G49277CJ	2218	snfg	extended	png
G49277CJ	12506	snfg	extended	svg
G49278EO	1545	snfg	extended	png
G49278EO	5948	snfg	extended	svg
G49278WT	2629	snfg	extended	png
G49278WT	10572	snfg	extended	svg
G49280JI	4580	snfg	extended	png
G49280JI	19332	snfg	extended	svg
G49280NJ	2458	snfg	extended	png
G49280NJ	9242	snfg	extended	svg
G49281AX	1069	snfg	extended	png
G49281AX	4550	snfg	extended	svg
G49282JI	3078	snfg	extended	png
G49282JI	12572	snfg	extended	svg
G49283QJ	2097	snfg	extended	png
G49283QJ	8185	snfg	extended	svg
G49284IH	1862	snfg	extended	png
G49284IH	7681	snfg	extended	svg
G49288ZI	2400	snfg	extended	png
G49288ZI	6319	snfg	extended	svg
G49292FH	1908	snfg	extended	png
G49292FH	7589	snfg	extended	svg
G49295JM	1537	snfg	extended	png
G49295JM	5949	snfg	extended	svg
G49295WF	6434	snfg	extended	png
G49295WF	29538	snfg	extended	svg
G49299UK	3450	snfg	extended	png
G49299UK	18113	snfg	extended	svg
G49299WO	2989	snfg	extended	png
G49299WO	16036	snfg	extended	svg
G49299ZV	4833	snfg	extended	png
G49299ZV	21121	snfg	extended	svg
G49301DO	6343	snfg	extended	png
G49301DO	27829	snfg	extended	svg
G49301OD	5265	snfg	extended	png
G49301OD	22640	snfg	extended	svg
G49302PT	2195	snfg	extended	png
G49302PT	9325	snfg	extended	svg
G49305IN	6733	snfg	extended	png
G49305IN	29946	snfg	extended	svg
G49305LS	2146	snfg	extended	png
G49305LS	7523	snfg	extended	svg
G49305ZE	2979	snfg	extended	png
G49305ZE	21032	snfg	extended	svg
G49307MQ	4536	snfg	extended	png
G49307MQ	22796	snfg	extended	svg
G49310GD	1914	snfg	extended	png
G49310GD	9306	snfg	extended	svg
G49312MM	3751	snfg	extended	png
G49312MM	17926	snfg	extended	svg
G49313FU	1469	snfg	extended	png
G49313FU	7543	snfg	extended	svg
G49313OK	1653	snfg	extended	png
G49313OK	7506	snfg	extended	svg
G49318MB	1771	snfg	extended	png
G49318MB	7581	snfg	extended	svg
G49320XS	2322	snfg	extended	png
G49320XS	12642	snfg	extended	svg
G49321WG	1503	snfg	extended	png
G49321WG	5946	snfg	extended	svg
G49322HB	1575	snfg	extended	png
G49322HB	7545	snfg	extended	svg
G49325TM	2388	snfg	extended	png
G49325TM	12628	snfg	extended	svg
G49328XQ	3682	snfg	extended	png
G49328XQ	17420	snfg	extended	svg
G49329HX	6275	snfg	extended	png
G49329HX	31026	snfg	extended	svg
G49329XU	1769	snfg	extended	png
G49329XU	7082	snfg	extended	svg
G49331GC	2978	snfg	extended	png
G49331GC	11634	snfg	extended	svg
G49332RT	2039	snfg	extended	png
G49332RT	8837	snfg	extended	svg
G49333PZ	2163	snfg	extended	png
G49333PZ	11130	snfg	extended	svg
G49345XT	1488	snfg	extended	png
G49345XT	6157	snfg	extended	svg
G49348RO	3476	snfg	extended	png
G49348RO	16093	snfg	extended	svg
G49349BS	2278	snfg	extended	png
G49349BS	9208	snfg	extended	svg
G49353WO	3944	snfg	extended	png
G49353WO	19296	snfg	extended	svg
G49356OF	1629	snfg	extended	png
G49356OF	6038	snfg	extended	svg
G49357ZK	3584	snfg	extended	png
G49357ZK	15996	snfg	extended	svg
G49358BI	1838	snfg	extended	png
G49358BI	7768	snfg	extended	svg
G49359AJ	3203	snfg	extended	png
G49359AJ	16172	snfg	extended	svg
G49359AZ	1754	snfg	extended	png
G49359AZ	8881	snfg	extended	svg
G49359UD	3515	snfg	extended	png
G49359UD	19335	snfg	extended	svg
G49364DH	4448	snfg	extended	png
G49364DH	25823	snfg	extended	svg
G49367OZ	4367	snfg	extended	png
G49367OZ	19279	snfg	extended	svg
G49369UK	1428	snfg	extended	png
G49369UK	7634	snfg	extended	svg
G49369WH	4180	snfg	extended	png
G49369WH	17565	snfg	extended	svg
G49370IN	1460	snfg	extended	png
G49370IN	6316	snfg	extended	svg
G49370KH	1573	snfg	extended	png
G49370KH	5517	snfg	extended	svg
G49372DP	4635	snfg	extended	png
G49372DP	19446	snfg	extended	svg
G49374CL	5195	snfg	extended	png
G49374CL	21228	snfg	extended	svg
G49380CI	4558	snfg	extended	png
G49380CI	21051	snfg	extended	svg
G49382OI	3175	snfg	extended	png
G49382OI	16394	snfg	extended	svg
G49383JW	4791	snfg	extended	png
G49383JW	24851	snfg	extended	svg
G49386TY	2031	snfg	extended	png
G49386TY	7606	snfg	extended	svg
G49390AT	3219	snfg	extended	png
G49390AT	13044	snfg	extended	svg
G49394FL	2789	snfg	extended	png
G49394FL	10896	snfg	extended	svg
G49400EN	3840	snfg	extended	png
G49400EN	19381	snfg	extended	svg
G49401CB	4511	snfg	extended	png
G49401CB	19442	snfg	extended	svg
G49401NP	4087	snfg	extended	png
G49401NP	21377	snfg	extended	svg
G49401WK	5156	snfg	extended	png
G49401WK	21005	snfg	extended	svg
G49403QD	2454	snfg	extended	png
G49403QD	10944	snfg	extended	svg
G49404MT	2631	snfg	extended	png
G49404MT	14318	snfg	extended	svg
G49407NB	3628	snfg	extended	png
G49407NB	18113	snfg	extended	svg
G49407QU	1317	snfg	extended	png
G49407QU	5879	snfg	extended	svg
G49411EC	2300	snfg	extended	png
G49411EC	9853	snfg	extended	svg
G49413LL	1493	snfg	extended	png
G49413LL	14530	snfg	extended	svg
G49415CD	4450	snfg	extended	png
G49415CD	19551	snfg	extended	svg
G49416SI	2817	snfg	extended	png
G49416SI	17185	snfg	extended	svg
G49416UT	1053	snfg	extended	png
G49416UT	4627	snfg	extended	svg
G49419VB	1994	snfg	extended	png
G49419VB	5993	snfg	extended	svg
G49419VR	1117	snfg	extended	png
G49419VR	5867	snfg	extended	svg
G49423BG	1942	snfg	extended	png
G49423BG	7664	snfg	extended	svg
G49424IS	1473	snfg	extended	png
G49424IS	5948	snfg	extended	svg
G49424TY	3419	snfg	extended	png
G49424TY	16070	snfg	extended	svg
G49426SU	3172	snfg	extended	png
G49426SU	14081	snfg	extended	svg
G49427FH	3878	snfg	extended	png
G49427FH	17675	snfg	extended	svg
G49431WF	2539	snfg	extended	png
G49431WF	10143	snfg	extended	svg
G49433BS	3029	snfg	extended	png
G49433BS	12598	snfg	extended	svg
G49433VQ	3063	snfg	extended	png
G49433VQ	12053	snfg	extended	svg
G49434EU	1800	snfg	extended	png
G49434EU	7572	snfg	extended	svg
G49435ZI	1272	snfg	extended	png
G49435ZI	5482	snfg	extended	svg
G49437KN	1310	snfg	extended	png
G49437KN	5882	snfg	extended	svg
G49440XK	3847	snfg	extended	png
G49440XK	17965	snfg	extended	svg
G49441GI	4693	snfg	extended	png
G49441GI	22396	snfg	extended	svg
G49445EF	1599	snfg	extended	png
G49445EF	5875	snfg	extended	svg
G49446SO	7338	snfg	extended	png
G49446SO	36359	snfg	extended	svg
G49447IS	4048	snfg	extended	png
G49447IS	16348	snfg	extended	svg
G49449BQ	2480	snfg	extended	png
G49449BQ	11147	snfg	extended	svg
G49450XD	4810	snfg	extended	png
G49450XD	21040	snfg	extended	svg
G49452BL	2299	snfg	extended	png
G49452BL	11372	snfg	extended	svg
G49455NH	6467	snfg	extended	png
G49455NH	31299	snfg	extended	svg
G49459YB	1429	snfg	extended	png
G49459YB	4758	snfg	extended	svg
G49460YF	3002	snfg	extended	png
G49460YF	12753	snfg	extended	svg
G49462EF	4641	snfg	extended	png
G49462EF	21046	snfg	extended	svg
G49464HB	2076	snfg	extended	png
G49464HB	9266	snfg	extended	svg
G49464XD	2224	snfg	extended	png
G49464XD	9304	snfg	extended	svg
G49465QD	1968	snfg	extended	png
G49465QD	7589	snfg	extended	svg
G49465RA	1236	snfg	extended	png
G49465RA	4732	snfg	extended	svg
G49465VL	1277	snfg	extended	png
G49465VL	5883	snfg	extended	svg
G49467DL	2340	snfg	extended	png
G49467DL	8875	snfg	extended	svg
G49467LT	4504	snfg	extended	png
G49467LT	17828	snfg	extended	svg
G49467ZI	3077	snfg	extended	png
G49467ZI	14336	snfg	extended	svg
G49468AX	1990	snfg	extended	png
G49468AX	9246	snfg	extended	svg
G49470BI	5717	snfg	extended	png
G49470BI	24820	snfg	extended	svg
G49473DH	4795	snfg	extended	png
G49473DH	22722	snfg	extended	svg
G49474CH	1960	snfg	extended	png
G49474CH	7924	snfg	extended	svg
G49478IU	6033	snfg	extended	png
G49478IU	25976	snfg	extended	svg
G49478NM	4667	snfg	extended	png
G49478NM	21085	snfg	extended	svg
G49478VT	4531	snfg	extended	png
G49478VT	24807	snfg	extended	svg
G49481MA	4605	snfg	extended	png
G49481MA	19350	snfg	extended	svg
G49481UE	5250	snfg	extended	png
G49481UE	22754	snfg	extended	svg
G49486LR	945	snfg	extended	png
G49486LR	2612	snfg	extended	svg
G49488CS	2147	snfg	extended	png
G49488CS	9326	snfg	extended	svg
G49495MH	4797	snfg	extended	png
G49495MH	18535	snfg	extended	svg
G49495US	2995	snfg	extended	png
G49495US	15805	snfg	extended	svg
G49499SW	3989	snfg	extended	png
G49499SW	15859	snfg	extended	svg
G49502SC	2090	snfg	extended	png
G49502SC	9229	snfg	extended	svg
G49503QY	2706	snfg	extended	png
G49503QY	12600	snfg	extended	svg
G49504OJ	2771	snfg	extended	png
G49504OJ	14438	snfg	extended	svg
G49504RV	3881	snfg	extended	png
G49504RV	19774	snfg	extended	svg
G49505WB	2040	snfg	extended	png
G49505WB	10933	snfg	extended	svg
G49508KM	3101	snfg	extended	png
G49508KM	15550	snfg	extended	svg
G49511LO	4143	snfg	extended	png
G49511LO	17975	snfg	extended	svg
G49512KU	1073	snfg	extended	png
G49512KU	2700	snfg	extended	svg
G49513BE	1175	snfg	extended	png
G49513BE	5882	snfg	extended	svg
G49513EB	3123	snfg	extended	png
G49513EB	16175	snfg	extended	svg
G49515VE	4702	snfg	extended	png
G49515VE	21077	snfg	extended	svg
G49520SO	1475	snfg	extended	png
G49520SO	6016	snfg	extended	svg
G49520ZT	3336	snfg	extended	png
G49520ZT	12541	snfg	extended	svg
G49521MR	1039	snfg	extended	png
G49521MR	3032	snfg	extended	svg
G49524AZ	1174	snfg	extended	png
G49524AZ	6006	snfg	extended	svg
G49524JE	1722	snfg	extended	png
G49524JE	7641	snfg	extended	svg
G49527BY	1930	snfg	extended	png
