b-dgal-HEX-1:5|6:d||(3o:1)acetyl|(4o:1)acetyl	458
a-dgal-HEX-1:5|6:a||(6d:1)amino	459
b-dglc-HEX-1:5||(2d:1)n-acetyl|(3o:1)acetyl|(4o:1)acetyl|(6o:1)acetyl	460
b-dgal-HEX-1:5|6:d||(2d:1)n-acetyl|(4o:1)acetyl	461
a-dara-HEX-1:5|3:d	462
b-dman-HEX-1:5||(4o:1)methyl	463
a-dglc-HEX-1:5||(2d:1)n-acetyl|(3o:1)methyl	464
a-dgal-HEX-1:5|6:d||(2d:1)n-acetyl|(4d:1)amino	465
a-dgal-HEX-1:5||(2d:1)n-acetyl|(3o:1)methyl	466
b-dglc-HEX-1:5|6:d||(3d:1)amino	467
a-drib-HEX-1:5|2:d|6:d	468
a-lman-HEX-1:5|6:d||(2o:1)methyl|(4o:1)methyl	469
b-dxyl-PEN-1:5||(3o:1)acetyl	470
b-dxyl-PEN-1:5||(3o:1)methyl	471
b-dxyl-PEN-1:5||(4o:1)acetyl	472
a-dman-HEX-1:5||(2o:1)methyl	473
a-lgal-HEX-1:5|6:a||(2d:1)n-acetyl	474
b-dglc-HEX-1:5||(2o:1)methyl|(3o:1)methyl|(4o:1)methyl	475
a-dglc-HEX-1:5||(2d:1)n-acetyl|(3o:1)acetyl	476
a-lalt-HEX-1:5|6:a||(2d:1)n-acetyl	477
a-lgal-HEX-1:5|6:d||(2o:1)methyl|(4o:1)acetyl	478
b-dglc-HEX-1:5|6:a||(2d:1)n-acetyl|(3d:1)n-acetyl	479
a-lgal-HEX-1:5|6:a	480
o-dery-TET-0:0|1:aldi	481
a-dglc-HEX-1:5||(2o:1)acetyl	482
a-lido-HEX-1:5|6:a||(3o:1)methyl	483
a-drib-HEX-1:5|3:d	484
a-llyx-HEX-1:5|2:d|6:d||(3d:1)amino	485
a-lara-PEN-1:4||(3o:1)methyl	486
a-dgal-HEX-1:5||(3o:1)methyl	487
a-lrib-HEX-1:5|2:d|6:d	488
a-dxyl-HEX-1:5|3:d	489
o-dglc-HEX-0:0|1:aldi||(1d:1)amino	490
b-dlyx-HEX-1:5|4:d	491
a-lthr-PEN-1:5|2:d||(3o:1)methyl|(4d:1)amino	492
a-dgal-HEX-1:5||(2o:1)acetyl	493
a-dgro-lgal-NON-2:6|1:a|2:keto|3:d|9:d||(5d:1)n-acetyl|(7d:1)n-acetyl	494
b-dall-HEX-1:5|6:d	495
a-dglc-HEX-1:5||(2d:1)amino|(3d:1)amino	496
a-dgal-HEX-1:5|6:a||(2d:1)n-acetyl|(6d:1)amino	497
b-lalt-HEX-1:5|6:d||(3o:1)acetyl	498
b-dgal-HEX-1:5||(2o:1)acetyl|(4o:1)acetyl|(6o:1)acetyl	499
o-lalt-HEX-0:0|1:aldi|1:d	500
a-lara-HEX-1:5|2:d|6:d||(3d:1)n-acetyl	501
a-lgal-HEX-1:5|6:d||(2o:1)methyl|(3o:1)methyl|(4o:1)methyl	502
a-dman-OCT-2:6|2:keto|3:d	503
a-dglc-HEX-1:5||(3o:1)acetyl	504
a-dgal-HEX-1:5|6:d||(2d:1)n-acetyl|(4d:1)n-acetyl	505
a-dgal-HEX-1:5|6:a||(2o:1)methyl|(3o:1)methyl|(6o:1)methyl	506
b-dxyl-PEN-1:5||(2o:1)acetyl	507
a-dgal-HEX-1:5|6:a||(2o:1)sulfate	508
a-lido-HEX-1:5|6:a||(6o:1)methyl	509
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)amino|(8o:1)methyl	510
o-lgul-HEX-0:0|1:a	511
a-dglc-HEX-1:5||(6d:1)iodo	512
b-dxyl-PEN-1:5||(2o:1)acetyl|(3o:1)acetyl|(4o:1)acetyl	513
b-dglc-HEX-1:5||(2d:1)amino|(3d:1)amino	514
a-dglc-HEX-1:5||(2o:1)acetyl|(3o:1)acetyl|(4o:1)acetyl|(6o:1)acetyl	515
b-lara-HEP-2:6|1:a|2:keto|3:d||(5d:1)n-acetyl|(7d:1)amino	516
b-dglc-HEX-1:5|6:a||(2o:1)acetyl|(3o:1)acetyl	517
a-dgro-dgal-NON-2:6|1:a|2:keto|3:d||(5d:1)n-acetyl|(7o:1)acetyl|(9o:1)acetyl	518
