GlyTouCanAccession	CarbbankAccession
G87889ZI	47986
G87921DA	20651
G87921DA	20855
G87921DA	22287
G87921DA	22710
G87921DA	25690
G87921DA	26656
G87921DA	28851
G87921DA	42784
G87921DA	44606
G87921DA	50134
G87921DA	7272
G87921DA	7273
G87921DA	7274
G87921DA	7276
G87921DA	7277
G87921DA	7278
G87921DA	7288
G87921DA	7289
G87921DA	7292
G87921DA	7294
G87921DA	7295
G87926VO	16110
G87945CD	3663
G87961VV	30224
G87989AS	24214
G87997PG	22743
G88000AO	10637
G88000AO	25998
G88000AO	28592
G88000AO	43454
G88002CH	42636
G88009HX	26407
G88009HX	8580
G88012QS	18296
G88014YP	20481
G88014YP	24603
G88014YP	3961
G88014YP	838
G88014YP	839
G88040RO	29837
G88043PD	1021
G88043PD	5855
G88068QT	5105
G88140NN	5500
G88141SC	14688
G88156CP	30631
G88171EW	547
G88176UG	20555
G88176UG	40785
G88176UG	44778
G88185OE	32637
G88185OE	32992
G88192MM	1082
G88194GI	27718
G88194GI	43194
G88198QR	19548
G88206YY	10776
G88224HM	2962
G88224UD	17189
G88227HW	7968
G88235TO	18301
G88235TO	27357
G88245YU	14009
G88252IF	7187
G88263BY	25126
G88310CR	20554
G88313DY	2588
G88313DY	7455
G88313DY	7462
G88321DT	3006
G88329BN	20498
G88329BN	21821
G88329BN	32347
G88329BN	38543
G88329BN	40677
G88329MH	11699
G88334IC	7585
G88349NZ	19374
G88357LX	3120
G88361PY	2257
G88362QR	10105
G88362QR	38521
G88362QR	39638
G88362QR	43005
G88366YR	23325
G88372CM	19609
G88374EZ	10038
G88374EZ	10234
G88376NU	18307
G88376NU	21612
G88376NU	6059
G88376NU	6061
G88376NU	8836
G88382QE	13316
G88382QE	2090
G88382QE	2987
G88382QE	2990
G88382QE	5197
G88393MK	35834
G88399MJ	40374
G88421PE	2815
G88435GS	10416
G88435GS	12592
G88435GS	14043
G88435GS	19764
G88435GS	23112
G88435GS	26855
G88435GS	26857
G88437QR	15264
G88437QR	21662
G88437QR	24417
G88437QR	30829
G88437QR	31652
G88437QR	38670
G88437QR	42795
G88437QR	44783
G88437QR	45897
G88437QR	46407
G88437QR	50817
G88469YE	15360
G88492IK	11232
G88507CA	18286
G88561PH	8682
G88569LV	23061
G88605PL	12902
G88605PL	19433
G88605PL	29829
G88605PL	32571
G88605PL	32611
G88605PL	37883
G88605PL	4498
G88605PL	8325
G88605PL	8981
G88605PL	9943
G88622CQ	25737
G88641OF	5649
G88648CM	13479
G88655ZW	16373
G88655ZW	2664
G88683WL	10361
G88683WL	19653
G88683WL	21509
G88683WL	25557
G88683WL	25647
G88683WL	29131
G88683WL	29436
G88683WL	31299
G88683WL	41505
G88683WL	42903
G88683WL	47129
G88687UE	37055
G88689KL	5647
G88692PI	32051
G88699XK	11474
G88703MC	1496
G88708GQ	23686
G88725FA	33361
G88725FA	37429
G88725FA	42706
G88725FA	7909
G88725FA	7910
G88725FA	879
G88743PL	14689
G88761ZT	14529
G88770MJ	12924
G88796WA	487
G88796WA	488
G88799YH	36357
G88799YH	37690
G88800UV	1783
G88800UV	18563
G88800UV	19305
G88800UV	20606
G88800UV	22598
G88800UV	23828
G88800UV	24144
G88800UV	25110
G88800UV	40545
G88800UV	7325
G88800UV	7327
G88800UV	7329
G88800UV	7330
G88800UV	7334
G88800UV	7335
G88800UV	7339
G88800UV	7343
G88800UV	7345
G88800UV	7346
G88800UV	7347
G88819GL	23164
G88844KJ	31143
G88862KB	11267
G88862KB	16496
G88862KB	20382
G88862KB	21727
G88862KB	23764
G88862KB	29087
G88862KB	29827
G88862KB	38691
G88862KB	39649
G88862KB	8320
G88862KB	8986
G88869IJ	722
G88880RW	10607
G88880RW	10881
G88880RW	12655
G88880RW	12664
G88880RW	12670
G88880RW	12679
G88880RW	12683
G88880RW	12692
G88880RW	12693
G88880RW	12694
G88880RW	12741
G88880RW	12745
G88880RW	13159
G88880RW	13593
G88880RW	13594
G88880RW	13596
G88880RW	13597
G88880RW	13598
G88880RW	14616
G88880RW	14639
G88880RW	15733
G88880RW	15927
G88880RW	17275
G88880RW	17549
G88880RW	17728
G88880RW	20692
G88880RW	22270
G88880RW	23200
G88880RW	34023
G88880RW	8386
G88901KN	18775
G88901KN	21974
G88901KN	41892
G88904IL	40795
G88919KS	8405
G88922EN	29314
G88972LX	6792
G88992QY	37105
G88992QY	7037
G88998CC	35100
G89009CR	22800
G89021XE	8376
G89025TI	26224
G89027OP	16203
G89034YM	17176
G89034YM	21054
G89039YE	12263
G89074AP	23953
G89082AM	13969
G89082AM	22045
G89090BS	1803
G89090WX	11088
G89090WX	13282
G89121AK	14025
G89121AK	16281
G89121AK	8701
G89131OO	29050
G89131OO	9944
G89143RS	8020
G89144TN	3009
G89153EV	23806
G89153EV	29741
G89177YT	28808
G89189RG	10189
G89189RG	19949
G89189RG	31064
G89189RG	40455
G89221ND	19635
G89221ND	9750
G89233QM	1746
G89236VE	16247
G89249KR	10965
G89259NV	8514
G89279HX	41021
G89279HX	43255
G89279HX	43256
G89279HX	46308
G89279YZ	20518
G89285QP	25698
G89285QP	28604
G89285QP	47650
G89285QP	7153
G89285QP	7154
G89293FU	14135
G89323TE	5360
G89323ZD	18700
G89337EE	40634
G89345GA	8209
G89368FV	36183
G89393WA	7808
G89420DK	16794
G89427FI	18139
G89427FI	18140
G89459KY	48085
G89481IZ	10875
G89481IZ	11630
G89481IZ	12836
G89481IZ	13300
G89481IZ	13977
G89481IZ	14204
G89481IZ	16500
G89481IZ	18756
G89481IZ	19462
G89481IZ	20897
G89481IZ	21162
G89481IZ	21628
G89481IZ	22127
G89481IZ	23608
G89481IZ	261
G89481IZ	26455
G89481IZ	275
G89481IZ	276
G89481IZ	28788
G89481IZ	28810
G89481IZ	29379
G89481IZ	33693
G89481IZ	34559
G89481IZ	347
G89481IZ	38445
G89481IZ	44944
G89481IZ	45836
G89481IZ	8662
G89481IZ	9209
G89481IZ	9389
G89496BI	8511
G89499FB	29441
G89499FB	42905
G89523CC	11409
G89523CC	11414
G89523CC	11417
G89523CC	1220
G89523CC	1221
G89535GP	50505
G89544LF	11508
G89544LF	11668
G89544LF	233
G89544LF	234
G89544LF	31085
G89544LF	50932
G89565QL	34248
G89584RR	8154
G89615SV	26237
G89637WE	18506
G89637WE	18763
G89637WE	19102
G89637WE	20526
G89637WE	20593
G89637WE	20617
G89637WE	21651
G89637WE	22692
G89637WE	23244
G89637WE	23789
G89637WE	24148
G89637WE	28332
G89637WE	28848
G89637WE	31160
G89637WE	33747
G89637WE	36025
G89637WE	37136
G89637WE	37706
G89637WE	40535
G89637WE	42854
G89637WE	44211
G89637WE	44216
G89637WE	48733
G89637WE	5938
G89637WE	5947
G89637WE	6640
G89637WE	6641
G89637WE	6643
G89637WE	6646
G89637WE	6647
G89637WE	6648
G89637WE	6649
G89637WE	6650
G89637WE	6652
G89637WE	6653
G89637WE	6654
G89637WE	6655
G89640BO	41594
G89643QK	1466
G89643QK	1467
G89654YT	7212
G89659QV	1118
G89659QV	14082
G89659QV	14847
G89659QV	14855
G89659QV	14903
G89659QV	16287
G89659QV	16410
G89659QV	16467
G89659QV	17354
G89659QV	17867
G89659QV	18632
G89659QV	20703
G89659QV	20736
G89659QV	21116
G89659QV	21914
G89659QV	22082
G89659QV	23914
G89659QV	2717
G89659QV	33045
G89659QV	33724
G89659QV	34835
G89659QV	36117
G89659QV	41389
G89659QV	42845
G89659QV	44231
G89659QV	44582
G89659QV	47566
G89659QV	48140
G89659QV	50615
G89659QV	5563
G89659QV	8192
G89659QV	8729
G89661WR	11905
G89663TB	18562
G89663TB	20977
G89663TB	23249
G89663TB	23792
G89663TB	25337
G89663TB	33748
G89663TB	37128
G89663TB	37714
G89663TB	6771
G89663TB	6772
G89663TB	6774
G89663TB	6775
G89663TB	6776
G89663TB	6777
G89663TB	6779
G89663TB	6780
G89663TB	6782
G89663TB	7170
G89669IB	11726
G89669IB	18254
G89669IB	20888
G89669IB	22595
G89669IB	23813
G89669IB	6571
G89669IB	6572
G89673VM	38461
G89673VM	4272
G89689HB	11490
G89689HB	15540
G89689HB	2647
G89689HB	48445
G89689HB	8452
G89689HB	9568
G89689HB	9589
G89689NU	9532
G89736EE	1793
G89736UW	21517
G89738QR	15060
G89738QR	21502
G89738QR	24661
G89738QR	24672
G89738QR	2583
G89738QR	41232
G89738QR	41234
G89738QR	46435
G89762UA	21971
G89774MA	16816
G89774MA	18199
G89794YL	2018
G89797IW	11515
G89797IW	9010
G89808TP	22697
G89808TP	37142
G89808TP	40534
G89837VJ	16197
G89840WM	10817
G89840WM	22509
G89845CN	6378
G89864BN	1789
G89864BN	1790
G89864BN	1791
G89864BN	31279
G89864BN	38471
G89864BN	8241
G89877QI	2060
G89877QI	2063
G89877QI	2064
G89877QI	25183
G89877QI	29111
G89877QI	36013
G89877QI	36430
G89877QI	3927
G89877QI	4448
G89877QI	7986
G89905SH	40554
G89905SH	7319
G89908RT	6092
G89911NQ	2875
G89923TD	31162
G89929QO	12881
G89929QO	17234
G89929QO	17236
G89929QO	8390
G89929QO	9460
G89941FZ	29147
G89974ZJ	15427
G89974ZJ	31626
G89974ZJ	9498
G89974ZJ	9550
G89978EP	6821
G89978EP	6828
G89982KK	2982
G89982KK	42619
G89993FE	35730
G90033HQ	8375
G90046CI	11632
G90046CI	18977
G90046CI	30726
G90046CI	33653
G90046CI	3783
G90049YI	18320
G90049YI	2965
G90052RE	20564
G90081OR	25065
G90081OR	31002
G90099GV	16420
G90099GV	18070
G90099GV	1856
G90099GV	18609
G90099GV	18767
G90099GV	19037
G90099GV	20747
G90099GV	21161
G90099GV	23782
G90099GV	25113
G90099GV	25169
G90099GV	28825
G90099GV	33660
G90099GV	34713
G90099GV	3875
G90099GV	3876
G90099GV	39496
G90099GV	41809
G90099GV	4398
G90099GV	4670
G90099GV	4680
G90099GV	49107
G90099GV	49530
G90099GV	50364
G90099GV	5522
G90099GV	5524
G90099GV	5525
G90099GV	5526
G90099GV	5527
G90099GV	5529
G90099GV	5532
G90099GV	5534
G90099GV	7107
G90108IF	16111
G90117FV	11565
G90121OL	38048
G90125QJ	20559
G90142YY	20393
G90142YY	9065
G90142YY	9186
G90142YY	9459
G90154FT	29987
G90163II	22973
G90187BH	10572
G90187BH	16621
G90187BH	17368
G90187BH	18209
G90187BH	18275
G90187BH	2614
G90230CI	20441
G90238QO	31010
G90251SV	28230
G90271HB	30340
G90308YV	4413
G90325MA	12474
G90325MA	16209
G90325MA	24134
G90325MA	24900
G90333CG	2316
G90334GI	36291
G90338DB	11530
G90348RI	12760
G90348RI	1983
G90348RI	1984
G90348RI	1985
G90348RI	1986
G90348RI	20892
G90348RI	25179
G90348RI	32488
G90348RI	36012
G90348RI	4437
G90348RI	5254
G90348RI	8205
G90348RI	8206
G90356OQ	8909
G90387AM	46377
G90387AM	46708
G90394ZO	9577
G90417DH	16091
G90417DH	17463
G90417DH	24846
G90424TW	17140
G90424TW	47966
G90424TW	7130
G90448PT	21285
G90469OY	12844
G90473OY	34619
G90476NX	5384
G90476UJ	29140
G90493BX	29679
G90517TH	37895
G90539LD	26223
G90543HB	28325
G90549RF	11733
G90549RF	14060
G90549RF	14368
G90549RF	20879
G90549RF	28821
G90549RF	9068
G90549RF	9990
G90562PB	10208
G90562PB	12306
G90562PB	12376
G90562PB	14012
G90562PB	14425
G90562PB	14476
G90562PB	14874
G90562PB	14909
G90562PB	15553
G90562PB	16345
G90562PB	16354
G90562PB	16978
G90562PB	17494
G90562PB	17683
G90562PB	17707
G90562PB	17858
G90562PB	18486
G90562PB	18558
G90562PB	18635
G90562PB	19025
G90562PB	19218
G90562PB	19344
G90562PB	198
G90562PB	20267
G90562PB	20467
G90562PB	21119
G90562PB	21518
G90562PB	21614
G90562PB	22107
G90562PB	22968
G90562PB	22991
G90562PB	23880
G90562PB	2391
G90562PB	23910
G90562PB	24084
G90562PB	24767
G90562PB	25278
G90562PB	25318
G90562PB	25521
G90562PB	25550
G90562PB	25854
G90562PB	25967
G90562PB	25972
G90562PB	25973
G90562PB	25974
G90562PB	26615
G90562PB	26738
G90562PB	27238
G90562PB	27533
G90562PB	28351
G90562PB	29398
G90562PB	29789
G90562PB	30083
G90562PB	30639
G90562PB	30873
G90562PB	320
G90562PB	32050
G90562PB	321
G90562PB	325
G90562PB	32680
G90562PB	32743
G90562PB	32771
G90562PB	33674
G90562PB	33834
G90562PB	33898
G90562PB	34732
G90562PB	34750
G90562PB	35102
G90562PB	35913
G90562PB	35919
G90562PB	36158
G90562PB	36584
G90562PB	36982
G90562PB	36993
G90562PB	37209
G90562PB	37259
G90562PB	38368
G90562PB	39521
G90562PB	40798
G90562PB	41906
G90562PB	42202
G90562PB	42669
G90562PB	42916
G90562PB	43491
G90562PB	43816
G90562PB	44038
G90562PB	44065
G90562PB	44958
G90562PB	46196
G90562PB	4655
G90562PB	46838
G90562PB	47379
G90562PB	47853
G90562PB	48194
G90562PB	49262
G90562PB	49315
G90562PB	50221
G90562PB	6251
G90562PB	6865
G90562PB	8265
G90615MX	10318
G90615MX	42281
G90628LX	10681
G90677OQ	18312
G90677OQ	19160
G90677OQ	33509
G90677OQ	40513
G90677OQ	44678
G90677OQ	45079
G90677OQ	46975
G90677OQ	6387
G90686FD	11322
G90686FD	12138
G90686FD	24926
G90686FD	34717
G90686FD	3861
G90686FD	3863
G90686FD	39497
G90686FD	8117
G90686TN	2025
G90687SX	20324
G90687SX	49613
G90712YJ	25706
G90712YJ	28612
G90723FE	1725
G90723FE	1726
G90723FE	17364
G90723FE	19317
G90723FE	8611
G90723FE	9304
G90725ZC	1635
G90725ZC	40321
G90771OP	1052
G90771OP	24607
G90771OP	2721
G90784AP	27304
G90790SM	5483
G90794QI	28992
G90822FP	31701
G90825UM	1830
G90825UM	1845
G90825UM	5182
G90827ZO	49191
G90840KY	42639
G90884CI	509
G90884CI	510
G90922MJ	1309
G90922MJ	1321
G90936JJ	28970
G90950UC	22602
G90950UC	23252
G90950UC	27541
G90950UC	28845
G90950UC	38253
G90950UC	40552
G90950UC	40593
G90950UC	6574
G90950UC	6575
G90950UC	6576
G90950UC	6577
G90950UC	6578
G90950UC	6579
G90970US	15775
G90970US	32242
G90970US	45369
G90979OW	10442
G90999QY	6461
G91011HK	21134
G91011HK	2885
G91016IX	22103
G91021AJ	33479
G91023GB	14261
G91023GB	5253
G91023GB	9066
G91038CM	29730
G91050QS	35712
G91057VD	5866
G91079GH	29143
G91079GH	31684
G91079GH	33101
G91079GH	33941
G91079GH	35856
G91079GH	36374
G91079GH	36382
G91079GH	45026
G91079GH	48169
G91079GH	49549
G91079GH	49553
G91081MA	15519
G91083SV	30133
G91083SV	30236
G91089ZR	11823
G91089ZR	21402
G91089ZR	37834
G91089ZR	6451
G91089ZR	8237
G91120UX	16251
G91125VM	40553
G91125VM	7213
G91127WN	10675
G91127WN	1403
G91127WN	1405
G91127WN	17635
G91144VS	3754
G91156HJ	18792
G91161VR	5183
G91193KQ	7396
G91218JL	22235
G91219PM	10530
G91219PM	11786
G91219PM	11884
G91219PM	12126
G91219PM	15695
G91219PM	21669
G91219PM	28886
G91219PM	29217
G91219PM	29334
G91219PM	2971
G91219PM	32499
G91219PM	35906
G91219PM	36324
G91219PM	38476
G91219PM	6583
G91219PM	6953
G91219PM	6956
G91219PM	6957
G91219PM	6959
G91219PM	6961
G91219PM	6962
G91219PM	6963
G91219PM	6965
G91219PM	6967
G91219PM	6968
G91219PM	6972
G91219PM	6974
G91219PM	6975
G91237TK	10294
G91237TK	10301
G91237TK	10708
G91237TK	11325
G91237TK	11389
G91237TK	11571
G91237TK	11591
G91237TK	11598
G91237TK	11601
G91237TK	11608
G91237TK	11662
G91237TK	14054
G91237TK	14068
G91237TK	14069
G91237TK	14260
G91237TK	14433
G91237TK	14440
G91237TK	14492
G91237TK	14563
G91237TK	14726
G91237TK	14869
G91237TK	15350
G91237TK	15351
G91237TK	15607
G91237TK	15958
G91237TK	16228
G91237TK	16237
G91237TK	16276
G91237TK	16363
G91237TK	16548
G91237TK	16549
G91237TK	16572
G91237TK	16683
G91237TK	16874
G91237TK	16893
G91237TK	17020
G91237TK	17105
G91237TK	17461
G91237TK	17464
G91237TK	17689
G91237TK	17820
G91237TK	17968
G91237TK	17993
G91237TK	18560
G91237TK	18627
G91237TK	18939
G91237TK	18945
G91237TK	18955
G91237TK	19080
G91237TK	19179
G91237TK	19360
G91237TK	19365
G91237TK	19514
G91237TK	20347
G91237TK	20355
G91237TK	20452
G91237TK	20453
G91237TK	20463
G91237TK	207
G91237TK	20708
G91237TK	20731
G91237TK	20801
G91237TK	20909
G91237TK	20985
G91237TK	21331
G91237TK	21341
G91237TK	21512
G91237TK	21715
G91237TK	21718
G91237TK	21767
G91237TK	21801
G91237TK	21933
G91237TK	21936
G91237TK	22088
G91237TK	22167
G91237TK	22204
G91237TK	22347
G91237TK	22454
G91237TK	22646
G91237TK	2291
G91237TK	22997
G91237TK	23081
G91237TK	23653
G91237TK	2378
G91237TK	2379
G91237TK	2380
G91237TK	23858
G91237TK	23881
G91237TK	23899
G91237TK	23908
G91237TK	23941
G91237TK	24102
G91237TK	24249
G91237TK	24303
G91237TK	24356
G91237TK	24648
G91237TK	247
G91237TK	24773
G91237TK	248
G91237TK	24819
G91237TK	249
G91237TK	24962
G91237TK	24981
G91237TK	250
G91237TK	25133
G91237TK	25280
G91237TK	25311
G91237TK	25322
G91237TK	25332
G91237TK	25354
G91237TK	25404
G91237TK	25410
G91237TK	25443
G91237TK	25446
G91237TK	25524
G91237TK	25542
G91237TK	25585
G91237TK	25662
G91237TK	25716
G91237TK	25758
G91237TK	25866
G91237TK	25898
G91237TK	25915
G91237TK	25922
G91237TK	25942
G91237TK	25945
G91237TK	25956
G91237TK	25963
G91237TK	25983
G91237TK	26004
G91237TK	26014
G91237TK	26024
G91237TK	26066
G91237TK	26273
G91237TK	26402
G91237TK	26599
G91237TK	26610
G91237TK	26666
G91237TK	26739
G91237TK	26922
G91237TK	27242
G91237TK	27250
G91237TK	27259
G91237TK	27328
G91237TK	27446
G91237TK	27453
G91237TK	27469
G91237TK	27530
G91237TK	27531
G91237TK	27554
G91237TK	27557
G91237TK	27599
G91237TK	27646
G91237TK	27661
G91237TK	27670
G91237TK	27857
G91237TK	28119
G91237TK	28234
G91237TK	28322
G91237TK	28487
G91237TK	28499
G91237TK	28548
G91237TK	28552
G91237TK	28806
G91237TK	29289
G91237TK	29399
G91237TK	29473
G91237TK	29568
G91237TK	29606
G91237TK	29790
G91237TK	29903
G91237TK	29911
G91237TK	29953
G91237TK	29960
G91237TK	29995
G91237TK	30641
G91237TK	30644
G91237TK	30743
G91237TK	30744
G91237TK	30782
G91237TK	30869
G91237TK	30926
G91237TK	31634
G91237TK	31675
G91237TK	31693
G91237TK	32037
G91237TK	32080
G91237TK	32087
G91237TK	32224
G91237TK	32408
G91237TK	32463
G91237TK	32529
G91237TK	32556
G91237TK	32583
G91237TK	32682
G91237TK	32702
G91237TK	32745
G91237TK	32767
G91237TK	32786
G91237TK	32842
G91237TK	32850
G91237TK	32879
G91237TK	32896
G91237TK	32907
G91237TK	33056
G91237TK	33188
G91237TK	33241
G91237TK	33325
G91237TK	33338
G91237TK	33522
G91237TK	33630
G91237TK	33651
G91237TK	33678
G91237TK	33808
G91237TK	33823
G91237TK	33942
G91237TK	34099
G91237TK	34657
G91237TK	34680
G91237TK	34689
G91237TK	34695
G91237TK	34747
G91237TK	34754
G91237TK	34811
G91237TK	34819
G91237TK	34856
G91237TK	34886
G91237TK	34893
G91237TK	34903
G91237TK	34905
G91237TK	34931
G91237TK	35153
G91237TK	35256
G91237TK	35309
G91237TK	35318
G91237TK	35329
G91237TK	35355
G91237TK	35379
G91237TK	35386
G91237TK	35393
G91237TK	35409
G91237TK	35421
G91237TK	35463
G91237TK	35474
G91237TK	35486
G91237TK	35494
G91237TK	35523
G91237TK	35542
G91237TK	35546
G91237TK	35557
G91237TK	35565
G91237TK	35573
G91237TK	35629
G91237TK	35656
G91237TK	35798
G91237TK	3580
G91237TK	35854
G91237TK	35914
G91237TK	35929
G91237TK	36109
G91237TK	36138
G91237TK	36140
G91237TK	36169
G91237TK	36177
G91237TK	36228
G91237TK	36384
G91237TK	36409
G91237TK	36466
G91237TK	36475
G91237TK	36565
G91237TK	36633
G91237TK	36653
G91237TK	36843
G91237TK	36861
G91237TK	36864
G91237TK	36888
G91237TK	36897
G91237TK	3690
G91237TK	36922
G91237TK	36935
G91237TK	36957
G91237TK	36979
G91237TK	36995
G91237TK	37001
G91237TK	37021
G91237TK	37029
G91237TK	37056
G91237TK	37073
G91237TK	37075
G91237TK	37081
G91237TK	37098
G91237TK	37217
G91237TK	37257
G91237TK	37258
G91237TK	37339
G91237TK	37366
G91237TK	37600
G91237TK	37605
G91237TK	37618
G91237TK	37623
G91237TK	37638
G91237TK	38063
G91237TK	38064
G91237TK	38077
G91237TK	38081
G91237TK	38088
G91237TK	38114
G91237TK	38298
G91237TK	38333
G91237TK	38405
G91237TK	38406
G91237TK	38517
G91237TK	38533
G91237TK	38538
G91237TK	38589
G91237TK	38630
G91237TK	39200
G91237TK	39204
G91237TK	39387
G91237TK	39432
G91237TK	39526
G91237TK	39660
G91237TK	39782
G91237TK	39784
G91237TK	40325
G91237TK	40332
G91237TK	40361
G91237TK	4039
G91237TK	40452
G91237TK	40563
G91237TK	40681
G91237TK	40730
G91237TK	40803
G91237TK	41009
G91237TK	41103
G91237TK	41128
G91237TK	41191
G91237TK	41581
G91237TK	41873
G91237TK	41883
G91237TK	41909
G91237TK	41927
G91237TK	42035
G91237TK	42043
G91237TK	42053
G91237TK	42204
G91237TK	42700
G91237TK	42735
G91237TK	42937
G91237TK	42959
G91237TK	43025
G91237TK	43353
G91237TK	43390
G91237TK	43498
G91237TK	43528
G91237TK	43574
G91237TK	43607
G91237TK	43836
G91237TK	44042
G91237TK	44069
G91237TK	44083
G91237TK	44190
G91237TK	44426
G91237TK	44497
G91237TK	44501
G91237TK	44598
G91237TK	44625
G91237TK	44694
G91237TK	44801
G91237TK	44806
G91237TK	44822
G91237TK	44852
G91237TK	44880
G91237TK	44896
G91237TK	44898
G91237TK	44899
G91237TK	44900
G91237TK	44904
G91237TK	44928
G91237TK	44939
G91237TK	44956
G91237TK	44961
G91237TK	44985
G91237TK	45074
G91237TK	45075
G91237TK	45132
G91237TK	45140
G91237TK	45157
G91237TK	45163
G91237TK	45165
G91237TK	45245
G91237TK	45252
G91237TK	45292
G91237TK	45310
G91237TK	45356
G91237TK	45663
G91237TK	45720
G91237TK	46030
G91237TK	46036
G91237TK	46053
G91237TK	46264
G91237TK	46366
G91237TK	46410
G91237TK	46526
G91237TK	46537
G91237TK	46700
G91237TK	46770
G91237TK	46806
G91237TK	46843
G91237TK	46863
G91237TK	46986
G91237TK	47078
G91237TK	47207
G91237TK	47333
G91237TK	47374
G91237TK	47393
G91237TK	47406
G91237TK	47427
G91237TK	47523
G91237TK	47628
G91237TK	47663
G91237TK	47692
G91237TK	47695
G91237TK	47710
G91237TK	47723
G91237TK	47737
G91237TK	47750
G91237TK	47854
G91237TK	47928
G91237TK	47959
G91237TK	47999
G91237TK	48172
G91237TK	48206
G91237TK	48209
G91237TK	48251
G91237TK	48355
G91237TK	48371
G91237TK	48415
G91237TK	48416
G91237TK	48421
G91237TK	48431
G91237TK	48535
G91237TK	48578
G91237TK	48598
G91237TK	48897
G91237TK	48902
G91237TK	48926
G91237TK	48937
G91237TK	48939
G91237TK	49474
G91237TK	49501
G91237TK	50110
G91237TK	50168
G91237TK	50210
G91237TK	50264
G91237TK	50700
G91237TK	50793
G91237TK	5118
G91237TK	5167
G91237TK	5572
G91237TK	5639
G91237TK	5655
G91237TK	5671
G91237TK	6043
G91237TK	6277
G91237TK	6853
G91237TK	7452
G91237TK	7519
G91237TK	8132
G91237TK	8204
G91237TK	8270
G91237TK	8367
G91237TK	8471
G91237TK	8653
G91237TK	9150
G91237TK	9317
G91237TK	9911
G91237TK	9955
G91240HI	13825
G91240HI	14171
G91240HI	14223
G91240HI	14281
G91240HI	14306
G91240HI	14333
G91240HI	15298
G91240HI	16186
G91240HI	16257
G91240HI	16389
G91240HI	18678
G91240HI	36596
G91240HI	36743
G91240HI	4963
G91240HI	9297
G91257TL	24497
G91260HM	6817
G91288FV	28441
G91301ZY	37587
G91301ZY	8630
G91301ZY	8643
G91310HB	32909
G91311MD	2263
G91311MD	35023
G91312MX	2040
G91322OS	30987
G91322OS	7082
G91340FB	45401
G91352BD	46431
G91365ZQ	10835
G91365ZQ	1743
G91365ZQ	1744
G91365ZQ	25463
G91365ZQ	3896
G91365ZQ	43571
G91365ZQ	46717
G91365ZQ	5356
G91365ZQ	8122
G91365ZQ	8178
G91365ZQ	8179
G91368RN	31221
G91379JR	13163
G91379JR	16807
G91379JR	18265
G91379JR	18404
G91379JR	25147
G91404LJ	31586
G91404LJ	44601
G91409SX	20575
G91410ZU	11907
G91413GX	16069
G91413GX	18803
G91413GX	21270
G91413GX	4686
G91413ZX	2098
G91413ZX	27288
G91413ZX	27301
G91413ZX	39410
G91474EO	21815
G91482FB	18798
G91482FB	2853
G91505YK	41671
G91508RU	24851
G91513OX	20603
G91513OX	6662
G91518AU	1999
G91518AU	25174
G91518AU	2944
G91518OM	8142
G91532KA	1077
G91532KA	1078
G91532KA	1079
G91532KA	14408
G91532KA	14443
G91532KA	16093
G91532KA	16452
G91532KA	18658
G91532KA	18914
G91532KA	19306
G91532KA	19372
G91532KA	20371
G91532KA	21068
G91532KA	21199
G91532KA	22186
G91532KA	23213
G91532KA	24821
G91532KA	26400
G91532KA	26622
G91532KA	27550
G91532KA	28944
G91532KA	30898
G91532KA	32524
G91532KA	34913
G91532KA	35158
G91532KA	36103
G91532KA	36129
G91532KA	36831
G91532KA	37221
G91532KA	37250
G91532KA	38142
G91532KA	40749
G91532KA	42799
G91532KA	43831
G91532KA	44562
G91532KA	44803
G91532KA	44828
G91532KA	45150
G91532KA	9974
G91544DS	44732
G91556EH	10926
G91556EH	1804
G91560NT	11915
G91560NT	11998
G91560NT	14846
G91560NT	1544
G91560NT	16409
G91560NT	16466
G91560NT	16481
G91560NT	17007
G91560NT	17185
G91560NT	18417
G91560NT	18419
G91560NT	20739
G91560NT	21106
G91560NT	21746
G91560NT	21917
G91560NT	23137
G91560NT	25471
G91560NT	26184
G91560NT	26214
G91560NT	2833
G91560NT	31696
G91560NT	33723
G91560NT	35918
G91560NT	36100
G91560NT	37580
G91560NT	43832
G91560NT	44581
G91560NT	45341
G91560NT	49126
G91560NT	50617
G91560NT	5391
G91560NT	9448
G91563HD	41609
G91624CJ	15520
G91624NX	7451
G91649BT	14373
G91649BT	16332
G91649BT	16574
G91649BT	18543
G91649BT	29098
G91649BT	44690
G91649BT	482
G91649BT	483
G91649BT	48894
G91649BT	9140
G91659ZV	21783
G91662EF	18963
G91684MM	16843
G91704EI	5415
G91704UR	29978
G91704UR	38470
G91704UR	43568
G91704UR	7681
G91704UR	7682
G91707CL	33138
G91725EU	11201
G91725EU	19763
G91727DR	16646
G91727DR	26537
G91727DR	27123
G91727DR	27124
G91727DR	27159
G91731DX	1000
G91731DX	1001
G91731DX	12030
G91731DX	20490
G91731DX	23547
G91731DX	24589
G91731DX	2691
G91731DX	29668
G91731DX	7254
G91731DX	7255
G91731DX	7256
G91731DX	997
G91731DX	999
G91731RP	8200
G91745FJ	50248
G91761KY	5567
G91765WL	20122
G91783PB	17516
G91783PB	22766
G91783PB	8477
G91788TH	17186
G91810SD	5737
G91822AI	49115
G91843GI	1064
G91844AP	9694
G91846CD	14231
G91846CD	21333
G91846CD	28988
G91846CD	29565
G91846CD	36292
G91846CD	46437
