"gtc"	"ch"
"https://glytoucan.org/Structures/Glycans/G22753AV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:122831"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:125640"
"https://glytoucan.org/Structures/Glycans/G22875NY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:129425"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:131836"
"https://glytoucan.org/Structures/Glycans/G22917QY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:131847"
"https://glytoucan.org/Structures/Glycans/G22917QY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132125"
"https://glytoucan.org/Structures/Glycans/G22900SR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132210"
"https://glytoucan.org/Structures/Glycans/G22900SR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132875"
"https://glytoucan.org/Structures/Glycans/G22905GE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:133021"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:133071"
"https://glytoucan.org/Structures/Glycans/G22523ZP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:133208"
"https://glytoucan.org/Structures/Glycans/G22523ZP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:133210"
"https://glytoucan.org/Structures/Glycans/G22523ZP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:133211"
"https://glytoucan.org/Structures/Glycans/G22819NM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:133870"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:133925"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:134606"
"https://glytoucan.org/Structures/Glycans/G22837AB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:134705"
"https://glytoucan.org/Structures/Glycans/G22348FE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:134786"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:134989"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:135613"
"https://glytoucan.org/Structures/Glycans/G22694WO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:138194"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:141"
"https://glytoucan.org/Structures/Glycans/G22311HE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:15538"
"https://glytoucan.org/Structures/Glycans/G22479ZP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:15769"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:15927"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16020"
"https://glytoucan.org/Structures/Glycans/G22635SL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16142"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16213"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16299"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16335"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16704"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16750"
"https://glytoucan.org/Structures/Glycans/G22512OO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17242"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17562"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17596"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18107"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18255"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:19062"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:19065"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:19289"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:19688"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:19702"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:19780"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:19928"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20129"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20305"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:2038"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20480"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20530"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20553"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20596"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20597"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20598"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20601"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20602"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20605"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20607"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20794"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20833"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:20838"
"https://glytoucan.org/Structures/Glycans/G22523ZP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:76121"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:76278"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:77005"
"https://glytoucan.org/Structures/Glycans/G22523ZP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80494"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:80498"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85603"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:85997"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:90031"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:90055"
"https://glytoucan.org/Structures/Glycans/G22299QZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:9128"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:92714"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:94738"
"https://glytoucan.org/Structures/Glycans/G22252VC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:95050"
"https://glytoucan.org/Structures/Glycans/G23711DK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:21077"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:26723"
"https://glytoucan.org/Structures/Glycans/G25719CN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:27886"
"https://glytoucan.org/Structures/Glycans/G25562BM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:2807"
"https://glytoucan.org/Structures/Glycans/G23778LQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:28645"
"https://glytoucan.org/Structures/Glycans/G24256RK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:29071"
"https://glytoucan.org/Structures/Glycans/G23778LQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:29084"
"https://glytoucan.org/Structures/Glycans/G24431NX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:30788"
"https://glytoucan.org/Structures/Glycans/G26304NW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:30923"
"https://glytoucan.org/Structures/Glycans/G24317HK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:31316"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:3161"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:31743"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:32082"
"https://glytoucan.org/Structures/Glycans/G26304NW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:36148"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:51077"
"https://glytoucan.org/Structures/Glycans/G23354BO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:5519"
"https://glytoucan.org/Structures/Glycans/G23778LQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:57267"
"https://glytoucan.org/Structures/Glycans/G25830SK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:57353"
"https://glytoucan.org/Structures/Glycans/G24840OJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:57442"
"https://glytoucan.org/Structures/Glycans/G24385LS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:57508"
"https://glytoucan.org/Structures/Glycans/G25645HZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:57829"
"https://glytoucan.org/Structures/Glycans/G23375NF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:57904"
"https://glytoucan.org/Structures/Glycans/G25719CN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:58153"
"https://glytoucan.org/Structures/Glycans/G25562BM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:58247"
"https://glytoucan.org/Structures/Glycans/G26249CQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:58306"
"https://glytoucan.org/Structures/Glycans/G24431NX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:58307"
"https://glytoucan.org/Structures/Glycans/G26185EK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:59368"
"https://glytoucan.org/Structures/Glycans/G25562BM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:60929"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:62680"
"https://glytoucan.org/Structures/Glycans/G23957EP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:63319"
"https://glytoucan.org/Structures/Glycans/G23354BO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:6368"
"https://glytoucan.org/Structures/Glycans/G23864KD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:64020"
"https://glytoucan.org/Structures/Glycans/G25562BM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:64794"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:65370"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:66169"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67236"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67873"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67875"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67877"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67972"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67986"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67988"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67989"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67990"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67991"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67992"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:67993"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69311"
"https://glytoucan.org/Structures/Glycans/G26080VZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:69511"
"https://glytoucan.org/Structures/Glycans/G23057ZO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100076"
"https://glytoucan.org/Structures/Glycans/G22981BG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100080"
"https://glytoucan.org/Structures/Glycans/G25447BP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100090"
"https://glytoucan.org/Structures/Glycans/G25937DS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100102"
"https://glytoucan.org/Structures/Glycans/G25990ZK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100268"
"https://glytoucan.org/Structures/Glycans/G24617RG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100278"
"https://glytoucan.org/Structures/Glycans/G25927AG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100280"
"https://glytoucan.org/Structures/Glycans/G24384QF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100285"
"https://glytoucan.org/Structures/Glycans/G26204NJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100296"
"https://glytoucan.org/Structures/Glycans/G25710FG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100349"
"https://glytoucan.org/Structures/Glycans/G25005VO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100375"
"https://glytoucan.org/Structures/Glycans/G24535KY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100392"
"https://glytoucan.org/Structures/Glycans/G24033FK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100455"
"https://glytoucan.org/Structures/Glycans/G25521CL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100482"
"https://glytoucan.org/Structures/Glycans/G26285HJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100526"
"https://glytoucan.org/Structures/Glycans/G23793AP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:10055"
"https://glytoucan.org/Structures/Glycans/G25684EY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100572"
"https://glytoucan.org/Structures/Glycans/G25555PQ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100676"
"https://glytoucan.org/Structures/Glycans/G24339WX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100736"
"https://glytoucan.org/Structures/Glycans/G25798YN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100766"
"https://glytoucan.org/Structures/Glycans/G25753MW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100894"
"https://glytoucan.org/Structures/Glycans/G26120BB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100901"
"https://glytoucan.org/Structures/Glycans/G25050JX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:100927"
"https://glytoucan.org/Structures/Glycans/G25139EN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101034"
"https://glytoucan.org/Structures/Glycans/G23555PH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101061"
"https://glytoucan.org/Structures/Glycans/G24487IM"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101117"
"https://glytoucan.org/Structures/Glycans/G24335EJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101222"
"https://glytoucan.org/Structures/Glycans/G25870HV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101234"
"https://glytoucan.org/Structures/Glycans/G23924RH"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101254"
"https://glytoucan.org/Structures/Glycans/G23964IW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101410"
"https://glytoucan.org/Structures/Glycans/G24972YA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101424"
"https://glytoucan.org/Structures/Glycans/G25963EL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101607"
"https://glytoucan.org/Structures/Glycans/G23062JS"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101642"
"https://glytoucan.org/Structures/Glycans/G24263CW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101702"
"https://glytoucan.org/Structures/Glycans/G22920OU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101828"
"https://glytoucan.org/Structures/Glycans/G23304RA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101943"
"https://glytoucan.org/Structures/Glycans/G25828DP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101978"
"https://glytoucan.org/Structures/Glycans/G23166VB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:101997"
"https://glytoucan.org/Structures/Glycans/G23304OZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102033"
"https://glytoucan.org/Structures/Glycans/G23065KP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102047"
"https://glytoucan.org/Structures/Glycans/G23775BN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102078"
"https://glytoucan.org/Structures/Glycans/G23913TY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102138"
"https://glytoucan.org/Structures/Glycans/G25472SD"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102172"
"https://glytoucan.org/Structures/Glycans/G23252HA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102222"
"https://glytoucan.org/Structures/Glycans/G25748GI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102341"
"https://glytoucan.org/Structures/Glycans/G25466PF"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102445"
"https://glytoucan.org/Structures/Glycans/G24564MP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102452"
"https://glytoucan.org/Structures/Glycans/G25796HC"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102491"
"https://glytoucan.org/Structures/Glycans/G26191LJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102575"
"https://glytoucan.org/Structures/Glycans/G24791BT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102620"
"https://glytoucan.org/Structures/Glycans/G26245PT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102668"
"https://glytoucan.org/Structures/Glycans/G25695AG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102734"
"https://glytoucan.org/Structures/Glycans/G24306ZN"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102742"
"https://glytoucan.org/Structures/Glycans/G22981SE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102775"
"https://glytoucan.org/Structures/Glycans/G26062KK"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102892"
"https://glytoucan.org/Structures/Glycans/G22954AI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:102920"
"https://glytoucan.org/Structures/Glycans/G23707EY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:103035"
"https://glytoucan.org/Structures/Glycans/G24381XW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:103080"
"https://glytoucan.org/Structures/Glycans/G24326PA"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:103081"
"https://glytoucan.org/Structures/Glycans/G24546RR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:103134"
"https://glytoucan.org/Structures/Glycans/G24566PV"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:103156"
"https://glytoucan.org/Structures/Glycans/G23070VG"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:103177"
"https://glytoucan.org/Structures/Glycans/G24446BE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:103189"
"https://glytoucan.org/Structures/Glycans/G25351PL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:103218"
"https://glytoucan.org/Structures/Glycans/G24207GJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:104027"
"https://glytoucan.org/Structures/Glycans/G23583US"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:104320"
"https://glytoucan.org/Structures/Glycans/G22984EL"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:104362"
"https://glytoucan.org/Structures/Glycans/G24547NT"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:10512"
"https://glytoucan.org/Structures/Glycans/G24908QB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:105744"
"https://glytoucan.org/Structures/Glycans/G26368XR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:107701"
"https://glytoucan.org/Structures/Glycans/G23637XZ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:107805"
"https://glytoucan.org/Structures/Glycans/G24240BU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:108506"
"https://glytoucan.org/Structures/Glycans/G24952GP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:109059"
"https://glytoucan.org/Structures/Glycans/G24203SO"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:109289"
"https://glytoucan.org/Structures/Glycans/G25209BI"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:10986"
"https://glytoucan.org/Structures/Glycans/G23322YB"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110124"
"https://glytoucan.org/Structures/Glycans/G23457LP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110175"
"https://glytoucan.org/Structures/Glycans/G24309FE"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110207"
"https://glytoucan.org/Structures/Glycans/G24414MW"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110243"
"https://glytoucan.org/Structures/Glycans/G24017DJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110269"
"https://glytoucan.org/Structures/Glycans/G25699JJ"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110307"
"https://glytoucan.org/Structures/Glycans/G23465XR"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110315"
"https://glytoucan.org/Structures/Glycans/G25776IP"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110347"
"https://glytoucan.org/Structures/Glycans/G24002PU"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:110525"
"https://glytoucan.org/Structures/Glycans/G26282GX"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:111515"
"https://glytoucan.org/Structures/Glycans/G23156BY"	"https://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:113073"
